household_type,income_group,year,market_income,social_insurance_benefits,inc_before_transfers_taxes,means_tested_transfers,federal_taxes,inc_after_transfers_taxes
all_households,middle_quintile,2009,54400.0,12100.0,66400.0,4900.0,8200.0,63200.0
all_households,middle_quintile,2010,54300.0,12400.0,66700.0,4900.0,8500.0,63100.0
all_households,middle_quintile,2011,53200.0,12100.0,65300.0,4900.0,8100.0,62200.0
all_households,middle_quintile,2012,53000.0,12300.0,65300.0,5000.0,8200.0,62100.0
all_households,middle_quintile,2013,54800.0,11800.0,66700.0,5300.0,9500.0,62500.0
all_households,middle_quintile,2014,56500.0,11600.0,68100.0,6000.0,9800.0,64200.0
all_households,middle_quintile,2015,59200.0,11900.0,71100.0,6200.0,10300.0,67000.0
all_households,fourth_quintile,1979,72000.0,4100.0,76000.0,500.0,16400.0,60100.0
all_households,fourth_quintile,1980,69100.0,4700.0,73700.0,400.0,16000.0,58200.0
all_households,fourth_quintile,1981,68800.0,5200.0,74000.0,500.0,16400.0,58000.0
all_households,fourth_quintile,1982,67300.0,5900.0,73200.0,300.0,15100.0,58500.0
all_households,fourth_quintile,1983,66900.0,6200.0,73100.0,300.0,14700.0,58800.0
all_households,fourth_quintile,1984,70900.0,6100.0,77000.0,400.0,15600.0,61700.0
all_households,fourth_quintile,1985,71200.0,6200.0,77400.0,400.0,15800.0,62000.0
all_households,fourth_quintile,1986,73400.0,6600.0,80000.0,400.0,16400.0,64000.0
all_households,fourth_quintile,1987,74300.0,6300.0,80700.0,400.0,16400.0,64700.0
all_households,fourth_quintile,1988,74900.0,6300.0,81200.0,500.0,16800.0,64800.0
all_households,fourth_quintile,1989,75700.0,6500.0,82200.0,500.0,16900.0,65700.0
all_households,fourth_quintile,1990,74700.0,6900.0,81600.0,600.0,16800.0,65300.0
all_households,fourth_quintile,1991,72800.0,7600.0,80300.0,700.0,16300.0,64700.0
all_households,fourth_quintile,1992,73400.0,8000.0,81400.0,900.0,16400.0,65900.0
all_households,fourth_quintile,1993,73800.0,8300.0,82100.0,1000.0,16500.0,66600.0
all_households,fourth_quintile,1994,75000.0,7900.0,82900.0,1000.0,16900.0,67100.0
all_households,fourth_quintile,1995,76400.0,8300.0,84700.0,1100.0,17200.0,68600.0
all_households,fourth_quintile,1996,78000.0,8700.0,86700.0,1000.0,17700.0,70100.0
all_households,fourth_quintile,1997,79400.0,8900.0,88300.0,1000.0,18000.0,71300.0
all_households,fourth_quintile,1998,83600.0,8600.0,92200.0,1100.0,18700.0,74600.0
all_households,fourth_quintile,1999,86600.0,8400.0,95000.0,1200.0,19400.0,76800.0
all_households,fourth_quintile,2000,87900.0,8600.0,96500.0,1400.0,19700.0,78200.0
all_households,fourth_quintile,2001,86300.0,9100.0,95300.0,1400.0,18200.0,78600.0
all_households,fourth_quintile,2002,83500.0,10000.0,93500.0,1700.0,17100.0,78100.0
all_households,fourth_quintile,2003,84800.0,10100.0,95000.0,2000.0,16600.0,80400.0
all_households,fourth_quintile,2004,87900.0,10200.0,98000.0,2200.0,17300.0,82900.0
all_households,fourth_quintile,2005,89800.0,10200.0,100000.0,2100.0,18000.0,84000.0
all_households,fourth_quintile,2006,90900.0,11000.0,101900.0,2000.0,18300.0,85500.0
all_households,fourth_quintile,2007,93000.0,11500.0,104500.0,2200.0,18600.0,88100.0
all_households,fourth_quintile,2008,90400.0,11900.0,102300.0,2300.0,16100.0,88400.0
